seat_name,party,name,vote,center,division_id,total_center,time,source
Rajshahi-3,Jamaat,Md. Nazmul Haque,3393,5,5,128,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-3,Islami Andolan Bangladesh,Md. Abdus Salam Suruj,,5,5,128,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-3,JaPa,Md. Iqbal Hossain,,5,5,128,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-4,Jamaat,Md. Abul Kalam Azad,910,1,5,122,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-4,BNP,Farzana Sharmin,398,1,5,122,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-4,Islami Andolan Bangladesh,Md. Abdullahil Baki,,1,5,122,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-4,JaPa,Md. Sahed Ali Jinnah,,1,5,122,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-4,Ganosamhati Andolon (Saki),Md. Sentu Ali,,1,5,122,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-5,BNP,M. Ruhul Quddus Talukder Dulu,9982,9,5,132,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-5,Jamaat,Md. Yunus Ali,9034,9,5,132,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-5,Ganosamhati Andolon (Saki),Tahamida Islam Tania,,9,5,132,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-5,JaPa,Md. Rakib Uddin (Komol),,9,5,132,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-5,Islami Andolan Bangladesh,Mohammad Ali Siddiqui,,9,5,132,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-6,NCP,S. M. Zargis Qadir,,,5,118,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-6,BNP,Md. Anwarul Islam,,,5,118,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-6,JaPa,Md. Ashiq Iqbal,,,5,118,2026-02-12 15:56:06.220455+00:00,dt
Rajshahi-6,Islami Andolan Bangladesh,Md. Khalilur Rahman,,,5,118,2026-02-12 15:56:06.220455+00:00,dt
Natore-1,JaPa,M. Yusuf Ahmed,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Natore-1,BNP,Md. Abdul Aziz,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Natore-1,Jamaat,Md. Abdul Hakim,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Natore-1,Islami Andolan Bangladesh,Md. Emdadullah,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Natore-1,AB Party,Md. Moksedul Momin,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Natore-2,JaPa,Md. Jahurul Islam,,,5,156,2026-02-12 15:56:06.220455+00:00,dt
Natore-2,Jamaat,Md. Shahinur Alam,,,5,156,2026-02-12 15:56:06.220455+00:00,dt
Natore-2,BNP,Md. Selim Reza,,,5,156,2026-02-12 15:56:06.220455+00:00,dt
Natore-3,BNP,Iqbal Hasan Mahmud,2618,2,5,118,2026-02-12 15:56:06.220455+00:00,dt
Natore-3,Jamaat,Muhammad Zahidul Islam,1269,2,5,118,2026-02-12 15:56:06.220455+00:00,dt
Natore-3,CPB,Md. Anwar Hossain,,2,5,118,2026-02-12 15:56:06.220455+00:00,dt
Natore-3,Islami Andolan Bangladesh,Md. Mohibullah,,2,5,118,2026-02-12 15:56:06.220455+00:00,dt
Natore-4,Bangladesh Khelafat Majlish,Md. Abdur Rauf Sarkar,,,5,167,2026-02-12 15:56:06.220455+00:00,dt
Natore-4,BNP,Md. Ainul Haque,,,5,167,2026-02-12 15:56:06.220455+00:00,dt
Natore-4,JaPa,Md. Fazlul Haque,,,5,167,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-1,Islami Andolan Bangladesh,Abdur Rahman,,,5,173,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-1,BNP,M. Akbar Ali,,,5,173,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-1,CPB,Md. Abdul Hakim,,,5,173,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-1,Jamaat,Md. Rafiqul Islam Khan,,,5,173,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-1,JaPa,Md. Hilton Pramanik,,,5,173,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-2,Islami Andolan Bangladesh,Nurun Nabi,,,5,145,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-2,JaPa,Md. Akbar Hossain,,,5,145,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-2,BNP,Md. Amirul Islam Khan,,,5,145,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-2,Jamaat,Md. Ali Alam,,,5,145,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-2,CPB,Md. Matiar Rahman,,,5,145,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-3,AB Party,Abu Jafar Md. Anwarus Sadat,,,5,153,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-3,BNP,M. A. Muhit,,,5,153,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-3,NCP,S. M. Saif Mostafiz,,,5,153,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-3,Islami Andolan Bangladesh,Misbah Uddin,,,5,153,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-3,JaPa,Md. Moktar Hossain,,,5,153,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-4,Islami Andolan Bangladesh,Md. Abdul Gani,,,5,137,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-4,BNP,Md. Shamsur Rahman,,,5,137,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-4,Jamaat,Mohammad Najibur Rahman,,,5,137,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-5,BNP,A. K. M. Selim Reza Habib,,,5,124,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-5,Islami Andolan Bangladesh,Md. Afzal Hossain Khan Kashemi,,,5,124,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-5,JaPa,Md. Mehedi Hasan Rubel,,,5,124,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-5,Jamaat,Md. Hesab Uddin,,,5,124,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-5,Gano Forum,Sheikh Nasir Uddin,,,5,124,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-6,JaPa,Mir Nadim Mohammad Dablu,,,5,160,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-6,Jamaat,Mohammad Ali Asgar,,,5,160,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-6,Islami Andolan Bangladesh,Md. Abdul Khalek,,,5,160,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-6,BNP,Md. Hasan Zafir Tuhin,,,5,160,2026-02-12 15:56:06.220455+00:00,dt
Sirajganj-6,Gano Forum,Sardar Asha Parvez,,,5,160,2026-02-12 15:56:06.220455+00:00,dt
Pabna-1,Islami Andolan Bangladesh,Md. Anwar Shah,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Pabna-1,Jamaat,Md. Abu Taleb Mondol,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Pabna-1,JaPa,Md. Saiful Azad Mallik,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Pabna-1,CPB,Md. Sohag Hossain,,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Pabna-1,BNP,Md. Habibur Rahman (Habib),,,5,125,2026-02-12 15:56:06.220455+00:00,dt
Pabna-2,Jamaat,Md. Iqbal Hossain,8897,11,5,108,2026-02-12 15:56:06.220455+00:00,dt
Pabna-2,BNP,Md. Shamsur Rahman Shimul Biswas,1039,11,5,108,2026-02-12 15:56:06.220455+00:00,dt
Pabna-2,AB Party,Md. Abdul Majid Mollah,,11,5,108,2026-02-12 15:56:06.220455+00:00,dt
Pabna-2,Islami Andolan Bangladesh,Md. Nazmul Hossain,,11,5,108,2026-02-12 15:56:06.220455+00:00,dt
Pabna-3,BNP,Masud Arun,,,5,176,2026-02-12 15:56:06.220455+00:00,dt
Pabna-3,JaPa,Md. Abdul Hamid,,,5,176,2026-02-12 15:56:06.220455+00:00,dt
Pabna-3,Jamaat,Md. Tajuddin Khan,,,5,176,2026-02-12 15:56:06.220455+00:00,dt
Pabna-3,CPB,Md. Mizanur Rahman,,,5,176,2026-02-12 15:56:06.220455+00:00,dt
Pabna-4,JaPa,Md. Abdul Baki,,,5,129,2026-02-12 15:56:06.220455+00:00,dt
Pabna-4,BNP,Md. Amjad Hossain,,,5,129,2026-02-12 15:56:06.220455+00:00,dt
Pabna-4,Jamaat,Md. Nazmul Huda,,,5,129,2026-02-12 15:56:06.220455+00:00,dt
Pabna-5,BNP,Reza Ahmed,10971,10,5,163,2026-02-12 15:56:06.220455+00:00,dt
Pabna-5,Jamaat,Md. Belal Uddin,5923,10,5,163,2026-02-12 15:56:06.220455+00:00,dt
Pabna-5,Islami Andolan Bangladesh,Md. Aminul Islam,,10,5,163,2026-02-12 15:56:06.220455+00:00,dt
Pabna-5,JaPa,Md. Nuruzzaman,,10,5,163,2026-02-12 15:56:06.220455+00:00,dt
Pabna-5,JaPa,Md. Shahriar Jamil,,10,5,163,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-2,BNP,Mohammad Nawshad Zamir,,,6,135,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-2,NCP,Md. Sarjis Alam,,,6,135,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-3,BNP,Farhad Hossain Azad,,,6,105,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-3,CPB,Md. Ashraful Alam,,,6,105,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-3,Islami Andolan Bangladesh,Md. Kamrul Hasan Prodhan,,,6,105,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-3,JaPa,Md. Lutfar Rahman Ripon,,,6,105,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-3,Jamaat,Md. Safiul Alam,,,6,105,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-4,BNP,Mirza Fakhrul Islam Alamgir,2251,2,6,169,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-4,Jamaat,Delwar Hossain,1072,2,6,169,2026-02-12 15:56:06.220455+00:00,dt
Nilphamari-4,Islami Andolan Bangladesh,Md. Khademul Islam,,2,6,169,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,JaPa,Nurun Nahar Begum,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,Jamaat,Md. Abdul Hakim,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,BNP,Md. Abdus Salam,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,AB Party,Md. Nahid-Rana,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,Islami Andolan Bangladesh,Md. Rezaul Karim,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-1,CPB,Sahabuddin Ahmed,,,6,132,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-2,CPB,Prabhat Samir Shahjahan Alam,,,6,144,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-2,Islami Andolan Bangladesh,Md. Al Amin,,,6,144,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-2,BNP,Md. Zahidur Rahman,,,6,144,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-2,Jamaat,Md. Mizanur Rahman,,,6,144,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-2,JaPa,Hafiz Uddin Ahmed,,,6,144,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-3,Islami Andolan Bangladesh,Md. Chan Mia,,,6,89,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-3,Jamaat,Md. Matiur Rahman,,,6,89,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-3,BNP,Md. Manjurul Islam,,,6,89,2026-02-12 15:56:06.220455+00:00,dt
Lalmonirhat-3,JaPa,Md. Shahinur Islam,,,6,89,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-1,Jamaat,AKM Afzalul Anam,,,6,123,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-1,Bangladesh Khelafat Majlish,Zobayer Sayeed,,,6,123,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-1,Islami Andolan Bangladesh,Md. Redwanul Karim Rabid,,,6,123,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-1,JaPa,Md. Zulfikar Hossain,,,6,123,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-1,BNP,Md. Sadik Riyaz,,,6,123,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-2,CPB,Amrit Kumar Roy,,,6,136,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-2,JaPa,Ahmed Shafi Rubel,,,6,136,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-2,Islami Andolan Bangladesh,Md. Khairuzzaman,,,6,136,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-2,Jamaat,Md. Mainul Alam,,,6,136,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-2,BNP,Syed Jahangir Alam,,,6,136,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-3,BNP,Md. Akhtaruzzaman Mia,,,6,175,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-3,Islami Andolan Bangladesh,Md. Anwar Hossain,,,6,175,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-3,Jamaat,Md. Aftab Uddin Molla,,,6,175,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-3,JaPa,Md. Nurul Amin Shah,,,6,175,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-4,BNP,AKM Kamruzzaman,,,6,163,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-4,NCP,Md. Abdul Ahad,,,6,163,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-4,JaPa,Md. Kazi Abdul Gafur,,,6,163,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-5,BNP,Abu Zafar Md. Zahid Hossain,,,6,150,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-5,Jamaat,Md. Anwarul Islam,,,6,150,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-5,Islami Andolan Bangladesh,Md. Nur Alam Siddique,,,6,150,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-5,JaPa,Md. Rezaul Haque,,,6,150,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-6,Jamiat Ulema-e-Islam Bangladesh,Maulana Md. Manjurul Islam,,,6,111,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-6,Islami Andolan Bangladesh,Md. Abdul Jalil,,,6,111,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-6,Jamaat,Md. Abdus Sattar,,,6,111,2026-02-12 15:56:06.220455+00:00,dt
Rangpur-6,JaPa,Md. Taslim Uddin,,,6,111,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-1,Jamaat,Al-Faruk Abdul Latif,,,6,229,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-1,Khelafat Majlish,Md. Sarwarul Alam,,,6,229,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-1,BNP,Shaharin Islam,,,6,229,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-1,Islami Andolan Bangladesh,Hasibul Islam,,,6,229,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-2,BNP,Alhaj Syed Ali,,,6,204,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-2,Jamaat,Obaidullah Salafi,,,6,204,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-2,Islami Andolan Bangladesh,Md. Amzad Hossain (Sarkar),,,6,204,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-2,JaPa,Md. Rohan Chowdhury,,,6,204,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-3,Jamaat,Abdul Muntakim,,,6,139,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-3,BJP,Mirza Md. Shawkat Akbar (Rowshan),,,6,139,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-3,BNP,Md. Abdul Gafur Sarkar,,,6,139,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-3,Islami Andolan Bangladesh,Md. Shahidul Islam,,,6,139,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-3,JaPa,Md. Siddiqul Alam,,,6,139,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-4,Islami Andolan Bangladesh,Muhammad Fazlul Karim Shaharia,,,6,130,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-4,Jamaat,Md. Anwarul Islam Raju,,,6,130,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-4,JaPa,Md. Moshiur Rahman Ranga,,,6,130,2026-02-12 15:56:06.220455+00:00,dt
Kurigram-4,BNP,Md. Hasan Rajib Pradhan,,,6,130,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-1,CPB,Nimai Chandra Roy,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-1,JaPa,Md. Elahan Uddin,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-1,Jamaat,Md. Firoz Haider,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-1,Islami Andolan Bangladesh,Md. Mahfuzur Rahman,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-1,BNP,Md. Rokon Uddin Babul,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,BNP,Asadul Habib Dulu,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,Ganosamhati Andolon (Saki),Dipak Kumar Roy,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,CPB,Madhu Sudan Roy,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,Jamaat,Md. Abu Taher,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,Islami Andolan Bangladesh,Md. Aminul Islam,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-2,JaPa,Md. Zahid Hasan,,,6,114,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-3,Jamaat,Md. Fazlur Rahman Saeed,1410,1,6,134,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-3,BNP,Md. Masud Rana Pradhan,854,1,6,134,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-3,JaPa,Sabekun Nahar,,1,6,134,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-4,BNP,Md. Abdul Bari,15316,11,6,139,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-4,Jamaat,S. M. Rashedul Alam,10445,11,6,139,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-4,AB Party,S. A. Zahid,,11,6,139,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-5,Islami Andolan Bangladesh,A. B. M. Mostafa Kamal Pasha,,,6,145,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-5,BNP,Kazi Rafiqul Islam,,,6,145,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-5,Gano Forum,Md. Zulfikar Ali,,,6,145,2026-02-12 15:56:06.220455+00:00,dt
Gaibandha-5,Jamaat,Md. Shahabuddin,,,6,145,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-1,Islami Andolan Bangladesh,Md. Ali Akbar,,,7,127,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-1,BNP,Md. Faridul Kabir Talukdar,,,7,127,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-1,CPB,Md. Mahbub Zaman Jewel,,,7,127,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-1,Jamaat,Mohammad Abdul Awal,,,7,127,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-2,Jamaat,Muhammad Abdus Sattar,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-2,BNP,Shah Md. Waresh Ali Mamun,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-2,CPB,Sheikh Md. Akkas Ali,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-2,Islami Andolan Bangladesh,Syed Yunus Ahmed,,,7,92,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-3,Jamaat,Md. Rashedul Islam Rashed,16823,18,7,153,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-3,BNP,Sansila Zebrin,8234,18,7,153,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-3,JaPa,Md. Mahmudul Haque Moni,,18,7,153,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-3,NCP,Md. Likhon Mia,,18,7,153,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-4,BNP,Mohammad Fahim Chowdhury,9657,14,7,89,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-4,Jamaat,Md. Golam Kibria,9312,14,7,89,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-4,AB Party,Md. Abdullah,,14,7,89,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-4,Islami Andolan Bangladesh,Md. Abdullah Al Qayes,,14,7,89,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-5,Islami Andolan Bangladesh,Abu Taleb Md. Saifuddin,,,7,159,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-5,BNP,Md. Mahmudul Haque Rubel,,,7,159,2026-02-12 15:56:06.220455+00:00,dt
Jamalpur-5,Jamaat,Mohammad Nuruzzaman,,,7,159,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-1,CPB,Azharul Islam,,,7,144,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-1,Islami Andolan Bangladesh,Md. Jillur Rahman,,,7,144,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-1,Bangladesh Khelafat Majlish,Md. Tajul Islam,,,7,144,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-1,BNP,Syed Emran Saleh,,,7,144,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-2,Islami Andolan Bangladesh,Golam Mawla Bhuiyan,,,7,154,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-2,Bangladesh Khelafat Majlish,Mohammadullah,,,7,154,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-2,JaPa,Md. Emdadul Haque Khan,,,7,154,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-2,BNP,Motahar Hossain Talukder,,,7,154,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-3,BNP,M. Iqbal Hossain,,,7,126,2026-02-12 15:56:06.220455+00:00,dt
Sherpur-3,Islami Andolan Bangladesh,Md. Shariful Islam,,,7,126,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,JaPa,Abu Md. Musa Sarkar,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
Mymensingh-1,CPB,Emdadul Haque Millat,,,7,143,2026-02-12 15:56:06.220455+00:00,dt
